"ts_code","trade_date","open","high","low","close","pre_close","change","pct_chg","vol","amount"
"600519.SH","20090908","161.9","168.2","159.12","166.45","161.89","4.56","2.82","34490.08","572753.391"
"600519.SH","20090907","156.42","165.5","156.28","161.89","155.37","6.52","4.2","38845.16","630053.587"
"600519.SH","20090904","154.99","156","153","155.37","155.11","0.26","0.17","21554.02","332587.085"
"600519.SH","20090903","150.05","155.5","150.02","155.11","150.82","4.29","2.84","19156.57","293428.432"
"600519.SH","20090902","150.98","151.95","149.56","150.82","151.55","-0.73","-0.48","16156.29","243221.073"
"600519.SH","20090901","150","155.3","149.97","151.55","149.99","1.56","1.04","20632.49","313194.378"
"600519.SH","20090831","158","158.01","149.5","149.99","159.27","-9.28","-5.83","37333.94","568178.14"
"600519.SH","20090828","161","162.7","159","159.27","161.34","-2.07","-1.28","24049.13","386203.839"
"600519.SH","20090827","158.88","162.68","158","161.34","159.19","2.15","1.35","22161.14","356997.195"
"600519.SH","20090826","153.53","160.5","153.53","159.19","155.91","3.28","2.1","22354.61","353413.336"
"600519.SH","20090825","157.9","157.9","152.1","155.91","158.41","-2.5","-1.58","24501.25","377947.429"
"600519.SH","20090824","156.99","158.99","156.55","158.41","156.51","1.9","1.21","13417.58","212008.261"
"600519.SH","20090821","152.01","157","151.01","156.51","151.99","4.52","2.97","24743.37","383636.526"
"600519.SH","20090820","149","152.5","148","151.99","149.61","2.38","1.59","34599.53","522725.007"
"600519.SH","20090819","151.97","155.1","148","149.61","150.15","-0.54","-0.36","33576.36","509878.566"
"600519.SH","20090818","148.5","152.16","148.01","150.15","149.54","0.61","0.41","29839.79","448107.193"
"600519.SH","20090817","155.1","157.46","147.88","149.54","157.78","-8.24","-5.22","29750.4","451437.989"
"600519.SH","20090814","162.99","162.99","156","157.78","162.94","-5.16","-3.17","24706.94","390424.195"
"600519.SH","20090813","162.88","166.25","159.8","162.94","166.26","-3.32","-2","33768.67","544005.102"
"600519.SH","20090812","169.9","175.5","162","166.26","170","-3.74","-2.2","41404.39","698628.591"
"600519.SH","20090811","163.88","172.5","161.66","170","163.5","6.5","3.98","36307.36","611324.918"
"600519.SH","20090810","164.01","165","158.88","163.5","163.88","-0.38","-0.23","29298.93","472002.862"
"600519.SH","20090807","166.8","170","161.56","163.88","165.07","-1.19","-0.72","57867.46","953137.97"
"600519.SH","20090806","161.01","166.5","160.1","165.07","163.77","1.3","0.79","39442.09","644496.759"
"600519.SH","20090805","154.7","163.89","154.7","163.77","154.13","9.64","6.25","55448.96","893443.535"
"600519.SH","20090804","157.02","157.02","152.6","154.13","155.71","-1.58","-1.01","21435.38","329545.708"
"600519.SH","20090803","152","158.58","152","155.71","150.02","5.69","3.79","44458.4","693624.944"
"600519.SH","20090731","150.99","150.99","148.65","150.02","149.83","0.19","0.13","32992.19","494144.461"
"600519.SH","20090730","151.7","151.7","146.51","149.83","148.01","1.82","1.23","27550.49","410415.145"
"600519.SH","20090729","153.3","156.15","144","148.01","153.2","-5.19","-3.39","36955.63","556652.765"
"600519.SH","20090728","153.1","158.97","152.6","153.2","153.11","0.09","0.06","36229.61","564423.483"
"600519.SH","20090727","147.49","153.5","147.49","153.11","147","6.11","4.16","64531.23","969451.469"
"600519.SH","20090724","146.58","150.79","146.28","147","146.28","0.72","0.49","45370.56","673882.706"
"600519.SH","20090723","147.85","147.99","146.01","146.28","147.41","-1.13","-0.77","17249.52","253176.789"
"600519.SH","20090722","147","148.39","145.7","147.41","147.32","0.09","0.06","25036.21","366601.445"
"600519.SH","20090721","148.9","150.2","146.97","147.32","148.11","-0.79","-0.53","42220.26","627819.24"
"600519.SH","20090720","148","149.6","146.98","148.11","147.91","0.2","0.14","38737.99","572069.34"
"600519.SH","20090717","148.73","150.49","147.7","147.91","148.45","-0.54","-0.36","14100.05","210098.779"
"600519.SH","20090716","150.51","151","147.95","148.45","150.03","-1.58","-1.05","36430.57","542209.782"
"600519.SH","20090715","153.3","154.28","149.97","150.03","153.3","-3.27","-2.13","31598.41","477906.537"
"600519.SH","20090714","153.19","154.35","152","153.3","153.27","0.03","0.02","26644.55","408475.427"
"600519.SH","20090713","152.35","154","149.33","153.27","152.17","1.1","0.72","39765.67","601703.32"
"600519.SH","20090710","147.6","153.5","147.37","152.17","147.22","4.95","3.36","29770.18","451971.144"
"600519.SH","20090709","143.21","148.49","143.21","147.22","143.93","3.29","2.29","34642.34","505222.99"
